,Datetime,Likes_Count,retweet_Count,Tweet Id,Text,Username
43,2021-04-23 21:24:49+00:00,30,3,1385706249753448449,"@LordGrimdark No, that’s how it is.",joe_hill
44,2021-04-23 21:23:27+00:00,70,6,1385705905912782848,"If you’re done with Hell &amp; Gone #1 and you’re looking for something to hold you over till the next chapter, you might hit your local comic store for copies of “In Pale Battalions Go” 1-3. For some it may enrich the experience of the finale. NH-ites should try @JetpackComics. https://t.co/2zlWq8ER8h",joe_hill
45,2021-04-22 23:32:05+00:00,118,8,1385375890096414724,"We talked a lot about working in the established grammar of Sandman, especially the visual language of the first issues and Season of Mists. We hoped it would feel all of a piece. https://t.co/Kav66QnaxR",joe_hill
46,2021-04-22 23:05:04+00:00,14,0,1385369088084545539,"@StefWaterStBook Enter Sandman. Bonus points if you do an evil laugh after you get to the ""off to never never land"" part.",joe_hill
47,2021-04-22 22:25:59+00:00,32,0,1385359254618574848,"One after the other, both impossible to tell apart. https://t.co/bGi1OSBROe",joe_hill
48,2021-04-22 22:22:34+00:00,495,15,1385358394475884546,"If your house just shook, it wasn't a gender reveal party detonating a bomb -- I farted. Also, it's a boy.",joe_hill
49,2021-04-22 20:34:59+00:00,2,0,1385331318146441216,"@trevorcopter Oh -- I scrolled back and saw. From the Alan Moore intro, gotcha. Thanks. That's good.",joe_hill
50,2021-04-22 20:34:33+00:00,6,0,1385331209811677184,@trevorcopter What's that from? That's rather beautiful.,joe_hill
51,2021-04-22 20:26:49+00:00,95,2,1385329264229240835,"There's even a name for it: ""Marvel-Dead."" And, hey, Conan Doyle brought back Holmes. It can be done (there are no absolutely concrete storytelling rules). Loki died, now he's got a TV show coming (and I'm looking forward to it). Mostly, tho, I prefer a bit more cruel-kind truth. https://t.co/I4ijFhXRbB",joe_hill
52,2021-04-22 20:23:14+00:00,386,40,1385328360881065985,"A terrible idea, of course. An ending gives the rest of a story its emotional power... and even in something as frothy and fun as a superhero tale, there's sort of a moral obligation to be honest about death as a final full-stop to a life. https://t.co/2zva5GMXEx",joe_hill
53,2021-04-22 18:33:36+00:00,199,33,1385300772955598849,"As a life-long Sherlock Holmes nut, I read every bit of this article, and now you need to too. Also, picking a favorite Holmes is obviously subjective, even though any other list would be objectively wrong. I know, it's a paradox!

https://t.co/tV8XUGEQMx",joe_hill
54,2021-04-22 13:14:58+00:00,65,2,1385220585278554116,Turns out @Joannechocolat isn't just capable of slaying with a sentence -- THIS is the kind of home defense I admire most. Look at this beautiful vintage sword cane. ❤️❤️❤️ https://t.co/auWhz5dbCt,joe_hill
55,2021-04-22 12:23:49+00:00,2,0,1385207715409104898,@Joannechocolat Photos.,joe_hill
